date,unemp_lvl,unemp_ft,unemp_pt,unemp_lvl_5,unemp_lvl_514,unemp_lvl_16,unemp_lvl_loser,unemp_lvl_leaver,unemp_lvl_retrant,unemp_lvl_newentrant,unemp_lvl_entrant,loser_wk5,leaver_wk5,retrant_wk5,newentrant_wk5,entrant_wk5,loser_wk514,leaver_wk514,retrant_wk514,newentrant_wk514,entrant_wk514,loser_wk15,leaver_wk15,retrant_wk15,newentrant_wk15,entrant_wk15,leaver_hazardinflow,loser_hazardinflow,entrant_hazardinflow
1991-12-01,9198.0,7557.0,1631.0,3473.0,2813.0,2892.0,5182.0,859.0,1986.0,727.0,2713.0,1658.24,347.036,806.316,320.607,1126.923,1678.9679999999998,289.483,703.044,232.64,935.684,1844.7920000000001,223.34,476.64,173.753,650.393,0.0169182221712106,0.004081209280646149,0.031008547535267536
1992-01-01,9283.0,7521.0,1656.0,3398.0,2826.0,3060.0,5986.0,1075.0,2407.0,718.0,3125.0,1867.6319999999998,424.625,1138.511,365.462,1503.973,1933.4779999999998,318.2,649.89,176.628,826.518,2190.876,332.175,618.599,175.91,794.509,0.018823738299736752,0.004346465136118383,0.040784281501681306
1992-02-01,9454.0,7840.0,1607.0,3277.0,2953.0,3182.0,6457.0,932.0,2216.0,795.0,3011.0,1640.078,308.492,819.92,337.08,1157.0,2389.09,303.832,791.1120000000001,242.475,1033.587,2427.8320000000003,319.676,604.9680000000001,215.445,820.413,0.016573618663512268,0.003485082735987775,0.031721577677795515
1992-03-01,9460.0,7839.0,1627.0,3412.0,2801.0,3196.0,6040.0,895.0,2229.0,750.0,2979.0,1449.6,343.68,951.783,343.5,1295.283,1896.56,286.4,690.99,235.5,926.49,2687.8,264.92,586.2270000000001,171.0,757.2270000000001,0.015273898812761984,0.0038499230645466353,0.03619930122489067
1992-04-01,9415.0,7870.0,1559.0,3296.0,2821.0,3130.0,5437.0,965.0,1945.0,788.0,2733.0,1299.443,444.865,814.955,390.06,1205.015,1462.5529999999999,239.32,622.4,226.15599999999998,848.5559999999999,2680.441,280.815,507.645,170.99599999999998,678.641,0.013780270522918761,0.004982306703125911,0.03451712695007312
1992-05-01,9744.0,7987.0,1693.0,3417.0,2788.0,3444.0,5251.0,926.0,2276.0,936.0,3212.0,1381.0130000000001,393.55,1133.4479999999999,510.12,1643.5679999999998,1307.499,253.724,548.5160000000001,240.55200000000002,789.0680000000001,2557.237,278.726,594.0360000000001,185.328,779.364,0.014396165604352272,0.004466681723028443,0.045307336307596806
1992-06-01,10040.0,8347.0,1725.0,3518.0,2809.0,3758.0,5263.0,1018.0,2574.0,1511.0,4085.0,1499.955,428.57800000000003,1395.1080000000002,1041.0790000000002,2436.1870000000004,1257.857,264.68,617.76,278.024,895.784,2505.188,324.74199999999996,561.1320000000001,191.89700000000002,753.0290000000001,0.015618601869864685,0.004642674969108659,0.07038719258594917
1992-07-01,9850.0,8163.0,1732.0,3438.0,2832.0,3614.0,5200.0,1111.0,2460.0,1328.0,3788.0,1508.0,509.949,1092.24,605.568,1697.808,1320.8,289.971,846.24,515.2639999999999,1361.504,2376.4,312.19100000000003,519.06,207.168,726.228,0.015826621645786965,0.005668301131483358,0.04947579475360759
1992-08-01,9787.0,8100.0,1709.0,3436.0,2840.0,3579.0,5081.0,1146.0,2372.0,1007.0,3379.0,1412.5180000000003,534.036,1005.7280000000001,397.765,1403.493,1392.194,323.172,825.4559999999999,457.17799999999994,1282.6339999999998,2276.288,288.79200000000003,540.816,152.057,692.873,0.014758172593040275,0.006059648113886802,0.04040947183320974
1992-09-01,9781.0,8013.0,1771.0,3428.0,2882.0,3504.0,4876.0,1054.0,2458.0,928.0,3386.0,1448.1719999999998,518.568,1138.0539999999999,407.392,1545.446,1262.884,295.12,752.148,330.36800000000005,1082.516,2164.944,240.312,567.798,191.16800000000003,758.966,0.01530280037956529,0.006178871577921859,0.04358006966880614
1992-10-01,9398.0,7809.0,1666.0,3356.0,2630.0,3505.0,4811.0,973.0,2274.0,755.0,3029.0,1472.1660000000002,388.227,1005.1080000000001,287.655,1292.763,1274.915,323.036,684.474,249.905,934.379,2063.919,261.73699999999997,584.418,217.44,801.858,0.015418167113448837,0.004358693226050268,0.03693180683520779
1992-11-01,9565.0,7855.0,1709.0,3317.0,2923.0,3397.0,5024.0,1030.0,2148.0,885.0,3033.0,1527.296,385.22,932.232,369.045,1301.277,1391.648,379.04,728.172,278.775,1006.947,2105.056,265.74,487.596,237.18,724.7760000000001,0.0156745230906428,0.004076271924621795,0.035605550219992975
1992-12-01,9557.0,7734.0,1838.0,3189.0,2759.0,3651.0,5241.0,901.0,2058.0,845.0,2903.0,1446.516,324.36,757.3439999999999,309.27,1066.614,1519.89,300.03299999999996,691.488,293.21500000000003,984.7030000000001,2274.594,276.607,609.168,242.515,851.683,0.014620727866724796,0.0036264260888185843,0.02873684376709772
1993-01-01,9325.0,7521.0,1697.0,3299.0,2649.0,3346.0,5935.0,909.0,2441.0,873.0,3314.0,1792.37,392.68800000000005,1105.773,441.73800000000006,1547.511,1691.475,244.521,681.039,202.53599999999997,883.5749999999999,2451.1549999999997,271.791,654.188,228.726,882.914,0.017871938003426235,0.004367610323024234,0.041767296129394296
1993-02-01,9183.0,7491.0,1691.0,3461.0,2580.0,3190.0,5761.0,1057.0,2350.0,836.0,3186.0,1440.25,440.769,998.75,360.316,1359.066,1929.935,321.328,726.15,251.63600000000002,977.7860000000001,2390.815,294.903,625.1,224.048,849.148,0.014848846778639697,0.004652286436154055,0.03810430844515641
1993-03-01,9056.0,7428.0,1653.0,3260.0,2666.0,3115.0,5529.0,1039.0,2063.0,848.0,2911.0,1310.373,420.795,798.3810000000001,390.08,1188.461,1741.635,315.856,668.4119999999999,239.984,908.396,2476.9919999999997,302.349,596.207,217.93599999999998,814.143,0.013427496153733119,0.004650928923262941,0.033464475877308594
1993-04-01,9110.0,7443.0,1673.0,3350.0,2620.0,3014.0,5010.0,969.0,1977.0,879.0,2856.0,1317.63,386.631,871.857,454.44300000000004,1326.3,1267.53,295.545,527.859,258.426,786.2850000000001,2424.84,287.793,577.284,166.13099999999997,743.415,0.013890535808020162,0.004318051096624375,0.037442882258721735
1993-05-01,9149.0,7501.0,1587.0,3363.0,2617.0,3101.0,4531.0,908.0,2380.0,987.0,3367.0,1205.246,416.772,1206.66,547.785,1754.4450000000002,1150.874,234.264,573.58,227.01,800.59,2174.88,256.964,602.14,212.205,814.345,0.012646835895918593,0.0047789421627284275,0.04854415541718612
1993-06-01,9121.0,7471.0,1669.0,3218.0,2778.0,3141.0,4629.0,950.0,2523.0,1371.0,3894.0,1286.862,464.55,1402.7880000000002,910.344,2313.1320000000005,1245.201,249.85,633.273,290.652,923.925,2096.937,235.6,486.939,170.00400000000002,656.943,0.013014855749412102,0.00523531831223019,0.06836326189795658
1993-07-01,8930.0,7391.0,1573.0,3292.0,2586.0,3046.0,4725.0,1002.0,2276.0,1221.0,3497.0,1431.675,529.056,992.336,638.583,1630.9189999999999,1280.475,256.512,739.7,462.759,1202.459,2012.85,216.43200000000002,543.9639999999999,118.43699999999998,662.401,0.014678818040562883,0.00610587867036011,0.047941448516826614
1993-08-01,8763.0,7198.0,1586.0,3176.0,2595.0,3026.0,4642.0,936.0,2184.0,893.0,3077.0,1355.464,403.416,912.9119999999999,381.31100000000004,1294.223,1369.39,299.52,753.48,404.52899999999994,1158.009,1921.7879999999998,233.06399999999996,517.608,107.16,624.7679999999999,0.01394164860890188,0.004536348714892021,0.037223303828543546
1993-09-01,8714.0,7060.0,1620.0,3127.0,2516.0,3042.0,4267.0,1003.0,2214.0,818.0,3032.0,1250.231,527.578,1062.72,373.00800000000004,1435.728,1190.493,243.729,588.924,270.75800000000004,859.682,1826.2759999999998,231.69300000000004,562.356,174.234,736.59,0.013109003133459555,0.005997671169693237,0.04083743918732902
1993-10-01,8750.0,7135.0,1699.0,3336.0,2514.0,3029.0,4300.0,1050.0,2121.0,825.0,2946.0,1281.4,499.8,918.3929999999999,415.8,1334.193,1225.5,324.45,642.663,235.125,877.788,1793.1,225.75,559.944,174.075,734.019,0.013002088986945751,0.005521723620845261,0.03762651114387501
1993-11-01,8542.0,6915.0,1626.0,3087.0,2518.0,2986.0,4272.0,1025.0,2016.0,782.0,2798.0,1273.056,490.975,840.6720000000001,345.644,1186.3160000000003,1213.2479999999998,328.0,602.784,255.71400000000003,858.498,1785.6959999999997,207.05,572.544,180.642,753.1859999999999,0.012934298818770703,0.005539021322659199,0.03321788660986265
1993-12-01,8477.0,6948.0,1535.0,3246.0,2362.0,2968.0,4576.0,863.0,1826.0,693.0,2519.0,1468.896,332.255,750.4860000000001,295.218,1045.7040000000002,1285.856,334.84399999999994,536.8439999999999,204.435,741.279,1821.2479999999998,195.90099999999998,540.4960000000001,193.347,733.8430000000001,0.014680696645176594,0.0037183461531818483,0.02961569363449788
1994-01-01,8630.0,7050.0,1561.0,3184.0,2384.0,3060.0,5215.0,804.0,2942.0,532.0,3474.0,2018.2050000000004,343.30800000000005,1194.452,177.688,1372.1399999999999,1449.77,190.548,714.9060000000001,153.748,868.654,1747.025,270.144,1032.642,200.56400000000002,1233.2060000000001,0.02052850648761711,0.0038161561177174124,0.033279431687971615
1994-02-01,8583.0,7083.0,1481.0,2917.2000000000003,2985.4,3429.8,5391.89,1036.316,3555.0888999999997,657.4898,4212.5787,1374.9319500000001,320.22164399999997,998.9799809,184.09714399999996,1183.0771249,2086.6614300000006,312.96743200000003,1244.2811149999998,217.62912379999997,1461.9102387999997,1930.2966199999998,403.126924,1315.382893,256.421022,1571.803915,0.013614857833929428,0.0030049069522773003,0.02853078614012304
1994-03-01,8470.0,6915.0,1585.0,3067.9,2797.3,3360.5000000000005,4950.6856,968.7808000000001,3657.7453,645.2687999999999,4303.0141,1242.6220856,324.54156800000004,1100.9813353,198.7427904,1299.7241257,1658.479676,310.009856,1159.5052601,148.41182399999997,1307.9170841,2049.5838384,334.22937600000006,1393.6009593,298.1141856,1691.7151449,0.012843547493570062,0.003468066551860074,0.03367012071225481
1994-04-01,8331.0,6834.0,1510.0,3126.2000000000003,2673.0,3213.1000000000004,4195.2735999999995,919.8760000000001,3479.3187,744.2588999999999,4223.5776,1220.8246176,406.5851920000001,1054.2335661,261.9791328,1316.2126988999999,1157.8955136,236.408132,932.4574115999999,207.64823309999997,1140.1056446999999,1820.7487423999999,276.882676,1492.6277222999997,275.375793,1768.0035152999997,0.013096141931727884,0.004541417660947057,0.03487971085392509
1994-05-01,7915.0,6419.0,1517.0,2917.2000000000003,2708.2000000000003,3119.6000000000004,3633.6412,852.3408000000001,3603.9728999999998,801.6976,4405.6705,1039.2213832000002,344.3456832,1398.3414851999999,330.2994112,1728.6408963999997,1006.5186123999999,254.8498992,908.2011708,202.8294928,1111.0306636,1587.9012044,252.29287680000002,1297.430244,268.568696,1565.99894,0.0109501221561873,0.003764252911954183,0.04697298503753416
1994-06-01,7927.0,6477.0,1431.0,3032.7000000000003,2693.9,3008.5000000000005,3786.9132,897.7524000000001,3839.8381999999997,1073.0038,4912.842,1439.027016,415.6593612,1624.2515585999997,592.2980976,2216.5496562,927.793734,238.80213840000005,1067.4750196,263.9589348,1331.4339544,1420.0924499999999,243.29090040000003,1151.95146,215.67376380000002,1367.6252238,0.014966738604701444,0.004515195575369652,0.06076808912466571
1994-07-01,7946.0,6507.0,1451.0,3102.0000000000005,2547.6000000000004,3104.2000000000003,4051.8548,928.0268000000001,3552.6447,1070.5596,4623.204299999999,1568.0678076000002,451.0210248000001,1179.4780404,391.8248136,1571.302854,1081.8452316,239.43091440000003,1126.1883699,453.9172704,1580.1056403,1405.9936156,237.5748608,1246.9782897,224.81751599999998,1471.7958057,0.01623751594399955,0.005003725653450876,0.042974686084501605
1994-08-01,7933.0,6404.0,1535.0,2938.1000000000004,2825.9,3025.0000000000005,3902.962,930.3556000000001,3476.8745,805.3639,4282.2384,1327.00708,409.3564640000001,1008.293605,175.5693302,1183.8629352,1299.686346,279.10668000000004,1262.1054434999999,413.15168069999993,1675.2571242,1280.1715359999998,241.892456,1206.4754515,215.8375252,1422.3129767,0.013810066055446721,0.004435947982508779,0.03169589919627358
1994-09-01,7734.0,6256.0,1424.0,2938.1000000000004,2548.7000000000003,3020.6000000000004,3509.9288,1088.7140000000002,3289.8932,667.2665999999999,3957.1598,1189.8658632,557.4215680000001,1220.5503772000002,197.51091359999998,1418.0612908000003,1052.97864,283.06564000000003,888.271164,202.84904639999996,1091.1202104,1267.0842968000002,248.22679200000005,1181.0716588,266.90664,1447.9782988,0.012575013899322718,0.005965268217171733,0.03978933674983489
1994-10-01,7632.0,6227.0,1433.0,2666.4,2511.3,3250.5000000000005,3468.3264,944.3284000000001,3190.9031,690.4865,3881.3896,1109.864448,364.51076240000003,1011.5162827,142.9307055,1154.4469882,1054.3712256,315.4056856,950.8891238000001,203.00303099999996,1153.8921548,1304.0907264,264.41195200000004,1225.3067904,344.5527635,1569.8595539,0.011193246096337475,0.003970182221382128,0.030723547050915474
1994-11-01,7375.0,6013.0,1381.0,2880.9,2380.4,2932.6000000000004,3685.0968,831.3816,2941.5947,593.9406,3535.5353,1411.3920743999997,300.96013920000007,961.9014669000001,162.7397244,1124.6411913000002,1042.8823943999998,264.3793488,888.3615993999999,190.65493260000002,1079.0165319999999,1230.8223312,266.04211200000003,1091.3316337,240.545943,1331.8775767000002,0.01431640898830857,0.003211014099165329,0.03095617209083644
1994-12-01,7230.0,5701.0,1504.0,2839.1000000000004,2360.6000000000004,2736.8,3847.1272,717.2704000000001,2664.178,464.39799999999997,3128.576,1461.9083359999997,219.48474240000004,743.3056619999999,140.712594,884.0182559999998,1196.4565592000001,260.3691552,887.1712739999998,139.783798,1026.9550719999997,1188.7623048,238.13377280000003,1033.7010639999999,183.90160799999998,1217.6026719999998,0.014836237214552073,0.0022832803801539885,0.02418548265367502
1995-01-01,7375.0,5827.0,1522.0,3040.4,2380.4,2635.6000000000004,4762.38,798.7784,3153.018,592.7185,3745.7365,2057.34816,321.9076952,1220.2179660000002,186.11360899999997,1406.3315750000002,1390.61496,231.645736,807.1726080000001,164.775743,971.9483510000001,1314.4168800000002,245.2249688,1125.627426,241.82914799999995,1367.456574,0.02036661577421905,0.003242198195375597,0.0363728049113353
1995-02-01,7187.0,5715.0,1457.0,2835.8,2416.7000000000003,2579.5,4294.9003999999995,951.3148000000001,3005.1439,593.9406,3599.0845,1292.7650204,415.72456760000006,892.5277383,201.34586339999998,1093.8736017,1683.6009568,302.5181064,949.6254724,171.6488334,1121.2743058,1318.5344228,233.07212600000003,1162.9906893,220.94590320000003,1383.9365925,0.013302023920173574,0.004183755294755752,0.02976680826729115
1995-03-01,7153.0,5732.0,1442.0,2829.2000000000003,2503.6000000000004,2515.7000000000003,4070.4664,953.6436000000001,2975.8134999999997,622.0489,3597.8624,1245.5627184,385.27201440000005,854.0584744999999,134.98461129999998,989.0430857999999,1436.8746391999998,334.7289036,970.115201,213.3627727,1183.4779737,1388.0290424,233.64268200000004,1151.6398245,273.701516,1425.3413405000001,0.012592396979706034,0.004019525940772347,0.026066864443975362
1995-04-01,7645.0,6113.0,1539.0,3003.0000000000005,2607.0,2720.3,3808.8092,928.0268000000001,3087.0245999999997,703.9295999999999,3790.9541999999997,1180.730852,348.01005000000004,1058.8494377999998,221.03389439999995,1279.8833321999998,1138.8339508,310.888978,808.8004452,209.77102079999997,1018.571466,1489.2443972000003,269.12777200000005,1219.374717,273.12468479999995,1492.4994017999998,0.011975655869723364,0.0035980541834534246,0.03429015507642141
1995-05-01,7430.0,5976.0,1522.0,2863.3,2565.2000000000003,2834.7000000000003,3585.47,931.5200000000001,3109.0224,692.9307,3801.9530999999997,1262.08544,366.08736000000005,1187.6465567999999,200.949903,1388.5964597999998,921.46579,297.15488,789.6916895999999,221.737824,1011.4295135999998,1401.91877,268.27776,1131.6841536,269.5500423,1401.2341959,0.012961687482928445,0.0037569036293861827,0.0388490679029926
1995-06-01,7427.0,5883.0,1514.0,3018.4,2589.4,2492.6000000000004,3459.568,946.6572000000001,3476.8745,1110.8889,4587.7634,1484.1546720000001,437.3556264000001,1502.0097839999999,627.6522285,2129.6620125,892.5685440000001,281.1571884,966.571111,254.39355809999998,1220.9646691,1082.8447840000001,228.14438520000004,1008.293605,228.8431134,1237.1367184,0.015830944889609462,0.0046703741914385635,0.059061341392940045
1995-07-01,7527.0,5946.0,1589.0,2889.7000000000003,2821.5000000000005,2542.1000000000004,3798.956,1002.5484000000001,3327.7783,1024.1198,4351.8981,1557.57196,402.0219084000001,1074.8723908999998,311.33241919999995,1386.2048100999998,1151.083668,352.8970368000001,1207.9835229,531.5181762,1739.5016991,1094.099328,247.62945480000002,1044.9223862,180.2450848,1225.167471,0.015764078661335508,0.004092173966386124,0.038466736304777295
1995-08-01,7484.0,6025.0,1470.0,3005.2000000000003,2677.4,2630.1000000000004,3646.7788,1043.3024,3201.902,744.2588999999999,3946.1609,1294.606474,447.5767296,1021.4067379999999,212.85804539999998,1234.2647834,1254.4919072,343.24648959999996,1143.0790140000001,355.75575419999996,1498.8347682,1097.6804188,251.43587840000004,1037.416248,174.90084149999998,1212.3170895,0.013262929461600017,0.004644075869217575,0.034722392153899245
1995-09-01,7478.0,5946.0,1480.0,3142.7000000000003,2525.6000000000004,2536.6000000000004,3303.0116,1118.9884000000002,3220.2335,678.2655,3898.499,1304.689582,563.9701536,1281.6529329999998,235.35812850000002,1517.0110614999999,987.6004684,302.12686800000006,920.9867810000001,194.6621985,1115.6489795,1010.7215496,252.89137840000006,1017.5937859999999,248.245173,1265.838959,0.013844417395119048,0.0060367637430720515,0.04325611621624473
1995-10-01,7328.0,5861.0,1497.0,2997.5000000000005,2618.0,2499.2000000000003,3398.2592,930.3556000000001,3043.029,601.2732,3644.3022,1301.5332736,360.0476172000001,1022.457744,236.9016408,1259.3593848,1097.6377215999998,356.3261948,985.9413959999999,172.56540839999997,1158.5068044,999.0882048,213.0514324,1031.5868309999998,191.80615079999998,1223.3929818,0.01308465020056932,0.003887956686572167,0.03578993635034158
1995-11-01,7426.0,5983.0,1444.0,3093.2000000000003,2588.3,2572.9,3673.054,980.4248000000001,2870.7129,584.1638,3454.8767,1553.701842,381.38524720000004,884.1795732,193.94238160000003,1078.1219548000001,1112.935362,333.34443200000004,947.335257,207.378149,1154.7134059999998,1006.416796,265.69512080000004,1039.1980698,182.84326940000003,1222.0413392,0.01570217813249438,0.0038071853318917535,0.02985519976339527
1995-12-01,7423.0,5939.0,1474.0,2928.2000000000003,2655.4,2564.1000000000004,3867.9284,925.6980000000001,2563.9658,545.0566,3109.0224,1407.9259376,283.263588,823.0330218,150.9806782,974.0137,1392.4542239999998,328.62279,869.1844061999999,170.6027158,1039.787122,1067.5482384,313.811622,871.7483719999999,223.473206,1095.221578,0.013853697524669684,0.0028043440221095545,0.02757879482830014
1996-01-01,7491.0,6020.0,1465.0,2997.5000000000005,2625.7000000000003,2608.1000000000004,4844.49,935.0132000000001,3058.9163,659.934,3718.8503,2029.84131,405.7957288,1134.8579473,209.859012,1344.7169592999999,1545.39231,253.38857720000004,853.4376477,194.02059599999995,1047.4582437,1269.2563799999998,275.82889400000005,1073.6796213,256.71432599999997,1330.3939473,0.019488498429868377,0.004223047591646821,0.0353789507515542
1996-02-01,7313.0,5850.0,1465.0,2984.3,2492.6000000000004,2537.7000000000003,4487.5851999999995,903.5744000000001,3012.4764999999998,634.2699,3646.7464,1427.0520935999998,353.29759040000005,988.0922919999998,201.6978282,1189.7901201999998,1669.3816944,299.0831264,1039.3043925,199.1607486,1238.4651411,1391.151412,252.0972576,985.0798155,233.41132319999997,1218.4911387,0.014456226685624138,0.0036603281298901035,0.03296713436523766
1996-03-01,7318.0,5876.0,1455.0,2853.4,2484.9,2699.4,4213.8852,938.5064000000001,3096.8014,624.4931,3721.2945,1167.2462004,363.20197680000007,935.2340227999999,196.0908334,1131.3248561999999,1453.7903939999999,317.2151632,978.5892423999999,218.572585,1197.1618273999998,1592.8486055999997,259.0277664,1186.0749361999997,209.2051885,1395.2801246999998,0.011477026017882018,0.003646947687642221,0.030585803628993522
1996-04-01,7415.0,5961.0,1443.0,2783.0,2593.8,2700.5,3952.228,808.0936,2799.8311,647.713,3447.5441,1296.3307839999998,289.2975088,733.5557481999999,231.233541,964.7892892,1071.0537880000002,259.39804560000005,932.3437563,207.26816,1139.6119163,1584.8434280000001,260.20613920000005,1133.9315955,209.21129899999997,1343.1428945,0.013004327020678334,0.0030281542112144855,0.02668179919298089
1996-05-01,7423.0,6009.0,1492.0,3041.5000000000005,2583.9,2643.3,3463.9472,723.0924000000001,3463.4314,668.4887,4131.9201,1274.7325696,292.85242200000005,1402.689717,247.340819,1650.030536,987.224952,214.03535040000006,806.9795162,229.9601128,1036.939629,1201.9896784000002,216.2046276,1257.2255982,191.1877682,1448.4133663999999,0.013285146276446636,0.003088004200474376,0.04452533651157379
1996-06-01,7095.0,5677.0,1384.0,2807.2000000000003,2378.2000000000003,2590.5,3411.3968,768.504,3322.8899,1077.8922,4400.7821,1309.9763712,363.502392,1415.5510974000001,674.7605172,2090.3116146,904.0201519999999,232.85671200000002,824.0766952000001,231.746823,1055.8235182,1197.4002768,172.14489600000002,1083.2621074,171.38485980000002,1254.6469672,0.013229276100811729,0.003765497685311464,0.06189829969295693
1996-07-01,7337.0,5836.0,1494.0,2939.2000000000003,2565.2000000000003,2526.7000000000003,3638.0204,898.9168000000001,3319.2236,1077.8922,4397.1158,1444.2940988,417.99631200000005,1101.9822352,440.85790979999996,1542.8401450000001,1062.3019568,282.2598752,1175.0051543999998,446.2473708,1621.2525251999998,1131.4243443999999,197.761696,1042.2362104,190.78691940000002,1233.0231297999999,0.014344762042066203,0.004184817102772622,0.043160852554818795
1996-08-01,6882.0,5429.0,1447.0,2745.6000000000004,2405.7000000000003,2493.7000000000003,3209.9536,940.8352000000001,3123.6875999999997,700.2633,3823.9509,1101.0140847999999,415.8491584000001,1058.9300964,162.4610856,1221.3911819999998,1052.8647807999998,332.1148256,1049.5590336,363.43665269999997,1412.9956863,1052.8647807999998,193.8120512,1015.1984699999999,174.36556169999997,1189.5640317,0.011249437645263106,0.004234675542988314,0.035556478036789435
1996-09-01,6979.0,5583.0,1363.0,2777.5,2435.4,2442.0,3078.5776,1038.6448,3049.1394999999998,611.05,3660.1894999999995,1111.3665136,525.5542688,1183.0661259999997,175.98239999999998,1359.0485259999996,935.8875904,299.12970240000004,859.8573389999999,221.81114999999997,1081.668489,1028.2449184,213.96082880000003,1006.2160349999999,213.25644999999997,1219.4724849999998,0.011114202964548304,0.005459704758429965,0.03895611370352341
1996-10-01,7031.0,5666.0,1388.0,2724.7000000000003,2567.4,2494.8,3018.3636,987.4112000000001,3016.1428,615.9384,3632.0812,1074.5374416,420.63717120000007,956.1172676000001,205.1074872,1161.2247548,902.4907164,328.80792959999997,1100.8921220000002,203.259672,1304.151794,1041.335442,237.96609920000003,962.1495531999999,207.57124080000003,1169.7207939999998,0.010595650349994153,0.0043511750635812215,0.0320785046829951
1996-11-01,7236.0,5868.0,1367.0,3212.0000000000005,2427.7000000000003,2374.9,3422.3448,975.7672000000001,2896.377,589.0522,3485.4292,1481.8752983999998,396.1614832000001,1042.69572,210.8806876,1253.5764076,958.256544,360.05809680000004,944.2189020000001,185.551443,1129.7703450000001,978.7906128,219.54762000000002,909.4623779999998,192.6200694,1102.0824473999999,0.014496170016844634,0.003990852843495449,0.035923257041172274
1996-12-01,7253.0,5787.0,1483.0,2883.1000000000004,2658.7000000000003,2336.4,3536.204,897.7524000000001,2675.1769,600.0511,3275.228,1379.11956,295.36053960000004,794.5275393,183.6156366,978.1431759,1212.917972,368.97623640000006,968.4140378000001,230.4196224,1198.8336602000002,944.166468,233.41562400000004,912.2353229,185.4157899,1097.6511128,0.01353156972837978,0.0029145367384900787,0.0275662827725322
1997-01-01,7158.0,5732.0,1408.0,3033.8,2440.9,2378.2000000000003,4408.7596,999.0552000000001,3085.8025,639.1582999999999,3724.9608,1975.1243008,466.5587784000001,1206.5487775,194.30412319999996,1400.8529007,1362.3067164000001,313.7033328,811.5660575,187.27338189999998,998.8394394000001,1071.3285828,218.7930888,1067.687665,257.58079489999994,1325.2684599,0.0188661695731594,0.004679997617415332,0.0385486154968758
1997-02-01,7102.0,5652.0,1464.0,2803.9,2592.7000000000003,2354.0,4005.8732,946.6572000000001,3187.2368,692.9307,3880.1675,1317.9322827999997,340.79659200000003,924.2986720000001,228.667131,1152.965803,1582.319914,342.68990640000004,1201.5882736,219.6590319,1421.2473055,1105.6210032000001,263.17070160000003,1061.3498544,245.29746779999996,1306.6473222,0.013169894463814918,0.003407488691777209,0.031043367855385962
1997-03-01,7000.0,5623.0,1394.0,2862.2000000000003,2555.3,2321.0,3824.1364,940.8352000000001,3091.913,694.1528,3786.0658,1242.84433,310.47561600000006,893.5628569999999,220.7405904,1114.3034473999999,1338.44774,361.2807168,1187.294592,195.05693680000002,1382.3515287999999,1246.6684664,268.138032,1011.0555510000002,277.66112,1288.7166710000001,0.012132323372824886,0.002993541585791693,0.030708109629411916
1997-04-01,6873.0,5450.0,1408.0,2682.9,2409.0,2393.6000000000004,3339.14,841.8612,2736.2819,659.934,3396.2159,1095.2379199999998,316.53981120000003,848.247389,202.599738,1050.847127,1058.50738,272.7630288,777.1040595999999,176.86231199999997,953.9663715999999,1188.73384,253.4002212,1110.9304514,279.81201599999997,1390.7424674,0.010958233843393006,0.0032164458610506375,0.029994546211497802
1997-05-01,6655.0,5380.0,1349.0,2779.7000000000003,2267.1000000000004,2333.1000000000004,2951.5808,839.5324,2947.7052,695.3749,3643.0801,1145.2133504,394.58022800000003,1111.2848604,294.1435827,1405.4284431,767.411008,249.34112280000002,766.403352,181.4928489,947.8962009,1036.0048608000002,196.4505816,1070.0169875999998,219.73846840000002,1289.7554559999999,0.011697178915648719,0.004057055180623721,0.03942126534378883
1997-06-01,6799.0,5510.0,1267.0,2818.2000000000003,2392.5,2293.5,3150.8344,901.2456000000001,3211.6787999999997,994.7894,4206.468199999999,1348.5571232,434.4003792000001,1387.4452416,574.9882732,1962.4335148,834.971116,263.1637152,905.6934215999999,204.92661640000003,1110.6200379999998,967.3061608,203.6815056,921.7518155999999,215.86929980000002,1137.6211153999998,0.013261784772373907,0.0044024630286475745,0.05622042495291476
1997-07-01,6655.0,5332.0,1300.0,2642.2000000000003,2303.4,2330.9,3169.446,973.4384000000001,2953.8157,1018.0092999999999,3971.825,1229.7450479999998,479.9051312,957.0362868,397.023627,1354.0599138,912.8004480000001,271.5893136,1057.4660205999999,428.5819153,1486.0479358999999,1026.900504,221.9439552,939.3133926,192.4037577,1131.7171503,0.012055928508043382,0.004887229675789602,0.03883092403714646
1997-08-01,6608.0,5261.0,1349.0,2777.5,2332.0,2204.4,3130.0332,1115.4952,2709.3957,685.5980999999999,3394.9938,1133.0720184000002,555.5166096,942.8697035999999,150.14598389999998,1093.0156874999998,1057.9512215999998,331.3020744,940.1603079,371.5941702,1311.7544781000001,939.00996,228.67651600000002,826.3656884999999,163.85794589999998,990.2236343999999,0.010979395305626846,0.005545901153886286,0.03210263654145856
1997-09-01,6656.0,5285.0,1323.0,2721.4,2312.2000000000003,2281.4,2863.9968,1141.112,2819.3847,612.2721,3431.6568,1102.638768,521.488184,1102.3794177,203.88660929999998,1306.266027,816.2390879999999,357.168056,820.4409477000002,210.0093303,1030.4502780000003,945.1189439999999,261.31464800000003,896.5643346,198.3761604,1094.940495,0.011070522426538299,0.005254394707190747,0.03724477689628223
